id	conversation_id	created_at	date	time	timezone	user_id	username	name	place	tweet	language	mentions	urls	photos	replies_count	retweets_count	likes_count	hashtags	cashtags	link	retweet	quote_url	video	thumbnail	near	geo	source	user_rt_id	user_rt	retweet_id	reply_to	retweet_date	translate	trans_src	trans_dest
1425133367683477504	1425037970902446080	2021-08-10 22:04:07 IST	2021-08-10	22:04:07	+0530	1396423768973529091	fareed76108362	FAREED		@Muru17787 @Surya_BornToWin @ikamalhaasan @angry_birdu Yes we are 200 rupees UPS.  But Sanghi hasan 2000 core money rotation for 2021 general election can you tell TamilNadu people?	en	[]	[]	[]	2	1	0	[]	[]	https://twitter.com/FAREED76108362/status/1425133367683477504	False		0								[{'screen_name': 'Muru17787', 'name': 'Muru', 'id': '1008052121865019392'}, {'screen_name': 'Surya_BornToWin', 'name': 'Surya Born To Win', 'id': '3032189814'}, {'screen_name': 'ikamalhaasan', 'name': 'Kamal Haasan', 'id': '4628602041'}, {'screen_name': 'angry_birdu', 'name': 'பூதம்', 'id': '1839320161'}]				
1424570567294742531	1424543452017090566	2021-08-09 08:47:45 IST	2021-08-09	08:47:45	+0530	947508457124458497	murthy_sundaram	Sundaram Murthy		@News18TamilNadu Sir,   Admk minister Mr. Rajendra balaji Go to jain BJP..??   He save only block money.   Admk minister having lots of black money.   Next any election in tamilnadu Admk not WIN.   For example.   2021 admk support to BJP Admk go to Home.   Bjp get few places win at tamilnadu.	en	[]	[]	[]	1	0	0	[]	[]	https://twitter.com/murthy_sundaram/status/1424570567294742531	False		0								[{'screen_name': 'News18TamilNadu', 'name': 'News18 Tamil Nadu', 'id': '739042814755901440'}]				
1424220158705373195	1424220154607521800	2021-08-08 09:35:21 IST	2021-08-08	09:35:21	+0530	1357560250631483394	ypptamil	Tamil Nadu Youth Election Desk 2021		#vck #politics #thiruma #ypp #democracy #discussion #TamilNadu #youth	und	[]	[]	[]	0	0	0	['vck', 'politics', 'thiruma', 'ypp', 'democracy', 'discussion', 'tamilnadu', 'youth']	[]	https://twitter.com/ypptamil/status/1424220158705373195	False		0								[]				
1424220156885016578	1424220154607521800	2021-08-08 09:35:20 IST	2021-08-08	09:35:20	+0530	1357560250631483394	ypptamil	Tamil Nadu Youth Election Desk 2021		"&amp; காணி நிலத்தின்  முதன்மை உறுப்பினருமான நமது அக்கா ராதிகா கணேஷ் ""கலாச்சார அபகரிப்பு: சனாதன சூழ்ச்சி - தமிழர் எழுச்சி"" என்ற தலைப்பில் இன்று (08.08.2021) மாலை 6 மணியளவில் எழுச்சி உரையாற்றவுள்ளார்.  (2/2)"	ta	[]	[]	[]	1	0	0	[]	[]	https://twitter.com/ypptamil/status/1424220156885016578	False		0								[]				
1424220154607521800	1424220154607521800	2021-08-08 09:35:20 IST	2021-08-08	09:35:20	+0530	1357560250631483394	ypptamil	Tamil Nadu Youth Election Desk 2021		"விடுதலை சிறுத்தைகள் கட்சியின்  தலைவர் தொல். திருமாவளவன் MP அவர்களின் பிறந்த நாளையொட்டி  இளஞ்சிறுத்தைகள் எழுச்சி பாசறை நடத்தும் ""கோட்பாடு யுத்தம்"" - 17 நாள் தொடர் காணொளி கருத்தரங்கில்  யங்  பீப்பிள் பார்  பாலிடிக்ஸின் தேசிய ஒருங்கிணைப்பாளர்  (1/2)  https://t.co/XEiFsaCsVA"	ta	[]	[]	['https://pbs.twimg.com/media/E8PYrdJVgAMZFGE.jpg', 'https://pbs.twimg.com/media/E8PYrryVoAUbH6w.jpg']	1	0	0	[]	[]	https://twitter.com/ypptamil/status/1424220154607521800	False		1	https://pbs.twimg.com/media/E8PYrdJVgAMZFGE.jpg							[]				
1424219700892823564	1423994533524635662	2021-08-08 09:33:32 IST	2021-08-08	09:33:32	+0530	1357560250631483394	ypptamil	Tamil Nadu Youth Election Desk 2021		"&amp; காணி நிலத்தின்  முதன்மை உறுப்பினருமான நமது அக்கா ராதிகா கணேஷ் ""கலாச்சார அபகரிப்பு; சனாதன சூழ்ச்சி  - தமிழர் எழுச்சி"" என்ற தலைப்பில் இன்று (07.08.2021) மாலை 6 மணியளவில் எழுச்சி உரையாற்றவுள்ளார்.  (2/2)"	ta	[]	[]	[]	0	0	0	[]	[]	https://twitter.com/ypptamil/status/1424219700892823564	False		0								[]				
1423994539300114437	1423994533524635662	2021-08-07 18:38:49 IST	2021-08-07	18:38:49	+0530	1357560250631483394	ypptamil	Tamil Nadu Youth Election Desk 2021		#vck #Politics #Thirumavalavan #ypp #democracy #discussion #TamilNadu #youth #august17	und	[]	[]	[]	1	0	0	['vck', 'politics', 'thirumavalavan', 'ypp', 'democracy', 'discussion', 'tamilnadu', 'youth', 'august17']	[]	https://twitter.com/ypptamil/status/1423994539300114437	False		0								[]				
1423994533524635662	1423994533524635662	2021-08-07 18:38:47 IST	2021-08-07	18:38:47	+0530	1357560250631483394	ypptamil	Tamil Nadu Youth Election Desk 2021		"விடுதலை சிறுத்தைகள் கட்சியின்  தலைவர் தொல். திருமாவளவன் MP அவர்களின் பிறந்த நாளையொட்டி  இளஞ்சிறுத்தைகள் எழுச்சி பாசறை நடத்தும் ""கோட்பாடு யுத்தம்"" - 17 நாள் தொடர் காணொளி கருத்தரங்கில்  யங்  பீப்பிள் பார்  பாலிடிக்ஸின் தேசிய ஒருங்கிணைப்பாளர்  (1/2)  https://t.co/q3Iz9Yz0L9"	ta	[]	[]	['https://pbs.twimg.com/media/E8MLehrVEA4_hef.jpg', 'https://pbs.twimg.com/media/E8MLey_UcAIqbCm.jpg']	0	0	0	[]	[]	https://twitter.com/ypptamil/status/1423994533524635662	False		1	https://pbs.twimg.com/media/E8MLehrVEA4_hef.jpg							[]				
1422965575806976006	1422820269555552256	2021-08-04 22:30:05 IST	2021-08-04	22:30:05	+0530	947508457124458497	murthy_sundaram	Sundaram Murthy		@thatsTamil Sir.  In tamilnadu.  Without any political party support to BJP  Bjp Get only nota vote.   BJP don't forget Rk nager election in chennai.  Bjp only get Below nota vote  Admk support 2021, bjp winning FEW places at tamilnadu  Local election bjp meet Only get nota vote at tamilnadu	en	[]	[]	[]	0	0	0	[]	[]	https://twitter.com/murthy_sundaram/status/1422965575806976006	False		0								[{'screen_name': 'thatsTamil', 'name': 'Oneindia Tamil', 'id': '18185798'}]				
1422600206961414146	1422527669015437316	2021-08-03 22:18:14 IST	2021-08-03	22:18:14	+0530	947508457124458497	murthy_sundaram	Sundaram Murthy		@thatsTamil Sir,  Not possible  2021 admk support bjp win few places at tamilnadu.   But admk go to homes  Bjp meet any election at tamilnadu Bjp get believe nota vote  Bjp damee political party in tamilnadu  People's not like bjp For example.   RK nagar chennai.  Bjp get below Nota votes	en	[]	[]	[]	0	0	0	[]	[]	https://twitter.com/murthy_sundaram/status/1422600206961414146	False		0								[{'screen_name': 'thatsTamil', 'name': 'Oneindia Tamil', 'id': '18185798'}]				
