id	conversation_id	created_at	date	time	timezone	user_id	username	name	place	tweet	language	mentions	urls	photos	replies_count	retweets_count	likes_count	hashtags	cashtags	link	retweet	quote_url	video	thumbnail	near	geo	source	user_rt_id	user_rt	retweet_id	reply_to	retweet_date	translate	trans_src	trans_dest
1425537158568243202	1425358898488168454	2021-08-12 00:48:38 IST	2021-08-12	00:48:38	+0530	1377834360	abhishek230987	Abhishek Dubey		@pandeyanshul007 @narendramodi @AmitShah It’s about preparing grounds for such ghastly crimes. Giving them a free hand. Sending a message, they can get away with anything.  CAA protests, Delhi riots, Bengal, Palgarh and many more. Centre has not intervened. PM is busy earning a modern age Gandhi title.	en	[]	[]	[]	0	0	0	[]	[]	https://twitter.com/abhishek230987/status/1425537158568243202	False		0								[{'screen_name': 'pandeyanshul007', 'name': 'anshul pandey🇮🇳', 'id': '147276813'}, {'screen_name': 'narendramodi', 'name': 'Narendra Modi', 'id': '18839785'}, {'screen_name': 'AmitShah', 'name': 'Amit Shah', 'id': '1447949844'}]				
1425532341707890691	1425532107225329666	2021-08-12 00:29:30 IST	2021-08-12	00:29:30	+0530	141901567	sortedeagle	Eagle Eye		JNU to Shaheen Bagh, CAA, Delhi Riots to the Farmers Protest, opposing the abrogation of 370 and Ram Mandir, Bengal elections to now UP elections is all a combined effort to push Modi out of power.  https://t.co/t1G2Z52JAN	en	[]	[]	[]	0	6	10	[]	[]	https://twitter.com/SortedEagle/status/1425532341707890691	False		1	https://pbs.twimg.com/ext_tw_video_thumb/1425532112816332801/pu/img/eC8VjjE5-8sPZ_0D.jpg							[]				
1425527552357982208	1425527552357982208	2021-08-12 00:10:28 IST	2021-08-12	00:10:28	+0530	377298935	pchakraborty67	Prosenjit Chakraborty		@PMOIndia @narendramodi @AmitShah @Swamy39 @abbas_nighat @Fightfor_nation @SHIFUJIJAIHIND @GeneralBakshi  If govt. had take action at the time of CAA/NRC protest in bengal and delhi, farmer protest etc. like this so quickly.  #अश्विनी_उपाध्याय_को_रिहा_करो	en	[{'screen_name': 'narendramodi', 'name': 'narendra modi', 'id': '18839785'}, {'screen_name': 'amitshah', 'name': 'amit shah', 'id': '1447949844'}, {'screen_name': 'swamy39', 'name': 'subramanian swamy', 'id': '60937837'}, {'screen_name': 'abbas_nighat', 'name': 'nighat abbass 🇮🇳', 'id': '738402681677451265'}, {'screen_name': 'fightfor_nation', 'name': '@puspendra kulshrestha', 'id': '3849245597'}, {'screen_name': 'shifujijaihind', 'name': 'grandmaster shifuji शीफूजी shaurya bhardwaj', 'id': '248089385'}, {'screen_name': 'generalbakshi', 'name': 'maj gen (dr)gd bakshi sm,vsm(retd)', 'id': '870366536'}]	[]	[]	0	0	0	['अश्विनी_उपाध्याय_को_रिहा_करो']	[]	https://twitter.com/pchakraborty67/status/1425527552357982208	False		0								[]				
1425520135234756609	1425520135234756609	2021-08-11 23:40:59 IST	2021-08-11	23:40:59	+0530	1195991205546360832	secularmuslim4	Mustafa khanمصطفیٰ خان		Hmm Zubair I don't think organiser of Anti Caa protests where Sharjeel gave the speeches was arrested either or was he? If he was then offcourse this is not acceptable. ;)	en	[]	[]	[]	0	0	1	[]	[]	https://twitter.com/SecularMuslim4/status/1425520135234756609	False	https://twitter.com/zoo_bear/status/1425440901757739013	0								[]				
1425517481045598209	1425517481045598209	2021-08-11 23:30:26 IST	2021-08-11	23:30:26	+0530	793050600409890817	nadeemnusrath1	Nadeem Nusrath		A smile that says ' A Job well done' . But very difficult to hunt for smiling satisfied faces in agitations and protest as seen in anti CAA or by students in Delhi .	en	[]	[]	[]	0	0	0	[]	[]	https://twitter.com/NadeemNusrath1/status/1425517481045598209	False	https://twitter.com/JVSinghINC/status/1425459914017673222	0								[]				
1425517143563587584	1425443405799243781	2021-08-11 23:29:06 IST	2021-08-11	23:29:06	+0530	1214564909062557697	maria_nqk	Maria Khan		@NadeemNusrath1 Nadeem Bhai this is specifically wet Delhi police from the Shaheen Bhagh days, CAA protests, Jamia and JNU Violence to Delhi pogrom, Tablighi Jamat and many more.	en	[]	[]	[]	1	0	0	[]	[]	https://twitter.com/Maria_nqk/status/1425517143563587584	False		0								[{'screen_name': 'NadeemNusrath1', 'name': 'Nadeem Nusrath', 'id': '793050600409890817'}]				
1425516817632546820	1425516817632546820	2021-08-11 23:27:48 IST	2021-08-11	23:27:48	+0530	1346761837698682880	abhinaysawant2	Abhinay Sawant		@AshwiniUpadhyay @abhishektiwary7  #IsupportAshwiniUpadhyay protesting for good governance laws @AMISHDEVGAN @sudhirchaudhary @AmanChopra_  @DCPNewDelhi sir pls confirm CAA protest permission allowed, why farmers r protesting during pandemic for so many months are with permission  https://t.co/tIMDMyyX2v	en	[{'screen_name': 'abhishektiwary7', 'name': 'abhishek tiwary', 'id': '150659668'}, {'screen_name': 'amishdevgan', 'name': 'amish devgan', 'id': '163817624'}, {'screen_name': 'sudhirchaudhary', 'name': 'sudhir chaudhary', 'id': '75246346'}, {'screen_name': 'amanchopra_', 'name': 'aman chopra', 'id': '1273748948'}, {'screen_name': 'dcpnewdelhi', 'name': 'dcp new delhi', 'id': '694761870373187584'}]	[]	['https://pbs.twimg.com/media/E8hz_A2VgAEVF0n.jpg', 'https://pbs.twimg.com/media/E8hz_QKVUAINs31.jpg', 'https://pbs.twimg.com/media/E8hz_awUYAE1qoe.jpg']	0	2	2	['isupportashwiniupadhyay']	[]	https://twitter.com/AbhinaySawant2/status/1425516817632546820	False		1	https://pbs.twimg.com/media/E8hz_A2VgAEVF0n.jpg							[]				
1425515517591187462	1425513713050689539	2021-08-11 23:22:38 IST	2021-08-11	23:22:38	+0530	29184298	mikedesai	Mike Desai		@sharyk76 How do you win elections here, then? If AK had supported the CAA protests, today Harish Khurana or Manoj Tiwari it Gautam Gambhir or whoever else would have been Chief Minister.  That's not sensible politics, to be honest. 2/2	en	[]	[]	[]	2	0	1	[]	[]	https://twitter.com/MikeDesai/status/1425515517591187462	False		0								[{'screen_name': 'sharyk76', 'name': 'احمد', 'id': '59402942'}]				
1425510053176516610	1425442510755663880	2021-08-11 23:00:56 IST	2021-08-11	23:00:56	+0530	356270314	bsingbb	B B Singh		@samvadplus @ihvinod @AshwiniUpadhyay Delhi Police wants to sprue up its image which was apparent during CAA protest,JNU anti India consert,JMI agitation against India and Delhi riots etc.	en	[]	[]	[]	0	0	0	[]	[]	https://twitter.com/BSingbb/status/1425510053176516610	False		0								[{'screen_name': 'samvadplus', 'name': 'Samvad Plus', 'id': '1361298733'}, {'screen_name': 'ihvinod', 'name': 'ᴠɪɴᴏᴅ ʟɪᴏɴ ⠠⠧⠊⠝⠕⠙ ⠠⠇⠊⠕⠝', 'id': '1513504760'}, {'screen_name': 'AshwiniUpadhyay', 'name': 'Ashwini Upadhyay', 'id': '1549631191'}]				
1425510022721593345	1425509083440836608	2021-08-11 23:00:48 IST	2021-08-11	23:00:48	+0530	4011073812	kshitwitt	KJ|🇮🇳| {भारतीय|😷 mask 💉 Vaccine}		@Robarooo_ Ohh ok..he was quiet at the time of CAA protests as well. That helped him get 62. After NCT bill he can't afford to be against BJP in case that was the reason	en	[]	[]	[]	1	0	0	[]	[]	https://twitter.com/Kshitwitt/status/1425510022721593345	False		0								[{'screen_name': 'Robarooo_', 'name': 'Vidyut ⚡', 'id': '1363881244010811396'}]				
