id	conversation_id	created_at	date	time	timezone	user_id	username	name	place	tweet	language	mentions	urls	photos	replies_count	retweets_count	likes_count	hashtags	cashtags	link	retweet	quote_url	video	thumbnail	near	geo	source	user_rt_id	user_rt	retweet_id	reply_to	retweet_date	translate	trans_src	trans_dest
1424948509891960833	1424948509891960833	2021-08-10 09:49:33 IST	2021-08-10	09:49:33	+0530	1324969071159304198	reportertv_news	Reporter Live Official		കെകെ ശൈലജയെ ഒഴിവാക്കിയതില്‍ വിമര്‍ശനം; പ്രതിരോധിച്ച് കേരള ഘടകം #CPIM #KKShailaja #KERALAELECTION2021  https://t.co/1N6bAwjGY5	ml	[]	['https://www.reporterlive.com/newsroom/kerala/exclusion-of-kk-shailaja-criticisation-in-cpim-central-committee-56146?utm_campaign=pubshare&utm_source=Twitter&utm_medium=1324969071159304198&utm_content=auto-link&utm_id=82']	[]	0	0	0	['cpim', 'kkshailaja', 'keralaelection2021']	[]	https://twitter.com/ReporterTv_News/status/1424948509891960833	False		0								[]				
1417315360294928387	1417315360294928387	2021-07-20 08:18:08 IST	2021-07-20	08:18:08	+0530	397955778	mediaonetvlive	MediaOne TV		മണ്ഡലങ്ങളില്‍ പരമ്പരാഗത കേരള കോൺഗ്രസ് വോട്ടുകൾ ലഭിച്ചില്ലെന്നാണ് കീഴ്ഘടകങ്ങളുടെ റിപ്പോർട്ട്പരമ്പരാഗത കേരള കോൺഗ്രസ് വോട്ടുകൾ ലഭിച്ചില്ലെന്നാണ് കീഴ്ഘടകങ്ങളുടെ റിപ്പോർട്ട് #CPM #Pala #Keralaelection2021  https://t.co/93dIRRY4fr	ml	[]	['https://www.mediaoneonline.com/kerala/cpm-two-member-committee-to-probe-defeat-146544?utm_campaign=pubshare&utm_source=Twitter&utm_medium=397955778&utm_content=auto-link&utm_id=8']	[]	0	0	1	['cpm', 'pala', 'keralaelection2021']	[]	https://twitter.com/MediaOneTVLive/status/1417315360294928387	False		0								[]				
1412463976550584324	1412463976550584324	2021-07-06 23:00:28 IST	2021-07-06	23:00:28	+0530	1404675707561680898	karnnanr	Karnan_Rahul		എന്റെ പാർട്ടിയാണ് ..... @pinarayivijayan @ldfkeralam @cpimkerala #keralaelection2021 #LeftAlternative #cpimkerala #dyfikerala #pinarayivijayan #shailajateacher #mswaraj #keralagovernment -  https://t.co/ZL1CiiGF0Z	ml	[{'screen_name': 'pinarayivijayan', 'name': 'pinarayi vijayan', 'id': '79222427'}, {'screen_name': 'ldfkeralam', 'name': 'ldf keralam', 'id': '237257203'}, {'screen_name': 'cpimkerala', 'name': 'cpi(m) kerala', 'id': '2374863733'}]	[]	[]	0	0	0	['keralaelection2021', 'leftalternative', 'cpimkerala', 'dyfikerala', 'pinarayivijayan', 'shailajateacher', 'mswaraj', 'keralagovernment']	[]	https://twitter.com/KarnnanR/status/1412463976550584324	False		1	https://pbs.twimg.com/ext_tw_video_thumb/1412463825605971973/pu/img/dic3RKtyoWwV8vk0.jpg							[]				
1402849377413001216	1402849377413001216	2021-06-10 10:15:29 IST	2021-06-10	10:15:29	+0530	120792019	rafeekkvk	rafeekabdul		People were in delimma whom to choose in last #KeralaElection2021, they didn’t take a chance, but given U mandate for 2nd term, they find a decisive&amp;a strong leader in U and voted you to power, but now somewhere the focus is diverting &amp; much awaited curve is notHappening yet,  https://t.co/5NQZ92BPqN	en	[]	[]	['https://pbs.twimg.com/media/E3fsEuUWQAEenkH.jpg']	1	0	0	['keralaelection2021']	[]	https://twitter.com/rafeekkvk/status/1402849377413001216	False		1	https://pbs.twimg.com/media/E3fsEuUWQAEenkH.jpg							[]				
1400425298663907332	1400425298663907332	2021-06-03 17:43:04 IST	2021-06-03	17:43:04	+0530	979273137136300032	indiaaheadnews	India Ahead News		Kerala BJP chief K Surendran refutes allegations of bribing tribal leader CK Janu to join NDA @surendranbjp @CkJanu #KSurendran #CKJanu #NDA #Bribe #Kerala #keralaelection2021   https://t.co/gSPiZD9q2J	en	[{'screen_name': 'surendranbjp', 'name': 'k surendran', 'id': '246868719'}, {'screen_name': 'ckjanu', 'name': 'ck janu', 'id': '1058254125815590912'}]	['https://indiaaheadnews.com/india/kerala/kerala-bjp-chief-k-surendran-refutes-allegations-of-bribing-tribal-leader-ck-janu-to-join-nda-27219/']	[]	0	0	4	['ksurendran', 'ckjanu', 'nda', 'bribe', 'kerala', 'keralaelection2021']	[]	https://twitter.com/IndiaAheadNews/status/1400425298663907332	False		0								[]				
1395964390327783428	1395964390327783428	2021-05-22 10:17:01 IST	2021-05-22	10:17:01	+0530	397955778	mediaonetvlive	MediaOne TV		പ്രതിപക്ഷ നേതാവിന്റെ കാര്യത്തില്‍ തീരുമാനമാകാത്തത് ഘടകകക്ഷികളെയും അതൃപ്തരാക്കിയിട്ടുണ്ട്. #UDF #Congress #Keralaelection2021  https://t.co/kgOVeZdiuI	ml	[]	['https://www.mediaonetv.in/kerala/kerala-opposition-leader-announcement-today-140944?utm_campaign=pubshare&utm_source=Twitter&utm_medium=397955778&utm_content=auto-link&utm_id=8']	[]	0	0	0	['udf', 'congress', 'keralaelection2021']	[]	https://twitter.com/MediaOneTVLive/status/1395964390327783428	False		0								[]				
1395794195097419776	1395615276612210689	2021-05-21 23:00:43 IST	2021-05-21	23:00:43	+0530	1377935232582569991	avicksaha_	Avick Saha		@BJP4Keralam #Kerala #KeralaVijayaYatra #KeralaWithModi #KeralaElection #RadicalIslamicTerrorism #RadicalLeftists #SanatanDharma #Malayalam #KeralaElection2021 #ChineseVirus #LargestVaccineDrive #VaccineMaitri #RSS #BJP #IndianPolitics #NarendraModi #MetroMan #ESreedharan #BJP4KERALA #ABVP  https://t.co/V799OtXj1P	und	[]	[]	['https://pbs.twimg.com/media/E17baqhVUAQM26I.jpg']	0	1	1	['kerala', 'keralavijayayatra', 'keralawithmodi', 'keralaelection', 'radicalislamicterrorism', 'radicalleftists', 'sanatandharma', 'malayalam', 'keralaelection2021', 'chinesevirus', 'largestvaccinedrive', 'vaccinemaitri', 'rss', 'bjp', 'indianpolitics', 'narendramodi', 'metroman', 'esreedharan', 'bjp4kerala', 'abvp']	[]	https://twitter.com/AvickSaha_/status/1395794195097419776	False		1	https://pbs.twimg.com/media/E17baqhVUAQM26I.jpg							[{'screen_name': 'BJP4Keralam', 'name': 'BJP KERALAM', 'id': '2297438462'}]				
1395467490336002048	1395467490336002048	2021-05-21 01:22:30 IST	2021-05-21	01:22:30	+0530	1359893243102523394	coperorin	Coperor Creatives™️		കലക്കി👌🏻 പുതിയ Team Of കേരള💥 New Government of Kerala♥️  Best Wishes From, Coperor Creatives™️  #keralagovernment #newteam #cmokerala #keralaelection2021 #electionresults #keralalegislativeassembly #winners #losers #ldf #udf #bjp #kerala #coperorcreatives #illustration #sketch  https://t.co/PmXS8gPGPL	en	[]	[]	['https://pbs.twimg.com/media/E12ySB1UUAM_XC8.jpg']	0	0	2	['keralagovernment', 'newteam', 'cmokerala', 'keralaelection2021', 'electionresults', 'keralalegislativeassembly', 'winners', 'losers', 'ldf', 'udf', 'bjp', 'kerala', 'coperorcreatives', 'illustration', 'sketch']	[]	https://twitter.com/coperorin/status/1395467490336002048	False		1	https://pbs.twimg.com/media/E12ySB1UUAM_XC8.jpg							[]				
1394981160749514754	1394981160749514754	2021-05-19 17:10:00 IST	2021-05-19	17:10:00	+0530	1968256520	pencilashan	PENCILASHAN		😐😐 #keralapolitics #keralam #keralagovernment #keralaelection2021 #indianpolitics #india  https://t.co/2ARSgFR7V8	und	[]	[]	['https://pbs.twimg.com/media/E1v39CyUYAsdTjF.jpg']	3	46	439	['keralapolitics', 'keralam', 'keralagovernment', 'keralaelection2021', 'indianpolitics', 'india']	[]	https://twitter.com/pencilashan/status/1394981160749514754	False		1	https://pbs.twimg.com/media/E1v39CyUYAsdTjF.jpg							[]				
1394955668726194179	1394955668726194179	2021-05-19 15:28:43 IST	2021-05-19	15:28:43	+0530	874859207702523904	tamilyourstory	YourStory Tamil		கேரளாவில் அமைச்சராகும் முதல் பத்திரிக்கையாளர் வீணா ஜார்ஜ்! @vijayanpinarayi   #VeenaGeorge #KeralaElection2021 #kerala #CabinetMinister #mediapersonality #journalists #communists #electionnews #electronics #journalistlife #womenpower #Inspiration   https://t.co/jI4cpnUW6g	ta	[{'screen_name': 'vijayanpinarayi', 'name': 'pinarayi vijayan', 'id': '2707179805'}]	['https://yourstory.com/tamil/veena-george-first-journalist-to-become-minister-in-kerala/amp']	[]	0	0	1	['veenageorge', 'keralaelection2021', 'kerala', 'cabinetminister', 'mediapersonality', 'journalists', 'communists', 'electionnews', 'electronics', 'journalistlife', 'womenpower', 'inspiration']	[]	https://twitter.com/TamilYourstory/status/1394955668726194179	False		0								[]				
