id	conversation_id	created_at	date	time	timezone	user_id	username	name	place	tweet	language	mentions	urls	photos	replies_count	retweets_count	likes_count	hashtags	cashtags	link	retweet	quote_url	video	thumbnail	near	geo	source	user_rt_id	user_rt	retweet_id	reply_to	retweet_date	translate	trans_src	trans_dest
1415356992068096000	1415356992068096000	2021-07-14 22:36:17 IST	2021-07-14	22:36:17	+0530	1242128690525306880	sapnaso44218978	Sapna Soni		#india #NewWorldOrder @Drvilasjagdale #FarmersProtest @2020Farmers #nrcprotest  https://t.co/ftIvWtT0Ti	und	[{'screen_name': 'drvilasjagdale', 'name': 'dr.vilas jagdale', 'id': '589135544'}, {'screen_name': '2020farmers', 'name': 'farmers protest 2020', 'id': '1332972229533995016'}]	[]	[]	0	0	1	['india', 'newworldorder', 'farmersprotest', 'nrcprotest']	[]	https://twitter.com/SapnaSo44218978/status/1415356992068096000	False		1	https://pbs.twimg.com/ext_tw_video_thumb/1415356265463570445/pu/img/o_oD0NQEB821glvk.jpg							[]				
1398126900434833408	1398126900434833408	2021-05-28 09:30:03 IST	2021-05-28	09:30:03	+0530	84330425	isrgrajan	Isrg Rajan		Student Protests: Not just a hype but a cry against failed order  See:  https://t.co/KLT8aBHyiX  #isrgrajan #FridayMotivation #CAA #IndianPoliticians #NastyIndianPolitics #NRCProtest #Politics #Protest  https://t.co/iZSOnAMNev	en	[]	['https://bit.ly/2Vj87KJ']	['https://pbs.twimg.com/media/E2clAdgXIAABmrd.jpg']	0	0	0	['isrgrajan', 'fridaymotivation', 'caa', 'indianpoliticians', 'nastyindianpolitics', 'nrcprotest', 'politics', 'protest']	[]	https://twitter.com/isrgrajan/status/1398126900434833408	False		1	https://pbs.twimg.com/media/E2clAdgXIAABmrd.jpg							[]				
1397145789990785028	1300034786589728769	2021-05-25 16:31:28 IST	2021-05-25	16:31:28	+0530	1242128690525306880	sapnaso44218978	Sapna Soni		@drbiswarooproy Lol .. Because People are getting aware ????? They want to control you through their fake media #GodiMedia #india #nrc #farmersprotest #nrcprotest #lockdown2021  https://t.co/RvyAZjox4X	en	[]	[]	['https://pbs.twimg.com/media/E2OosQUVcAEvqV1.jpg']	0	0	0	['godimedia', 'india', 'nrc', 'farmersprotest', 'nrcprotest', 'lockdown2021']	[]	https://twitter.com/SapnaSo44218978/status/1397145789990785028	False		1	https://pbs.twimg.com/media/E2OosQUVcAEvqV1.jpg							[{'screen_name': 'drbiswarooproy', 'name': 'Dr Biswaroop Roy Chowdhury Official Update', 'id': '866852099216166912'}]				
1396830876214775809	1396830876214775809	2021-05-24 19:40:07 IST	2021-05-24	19:40:07	+0530	757143100628303872	singhstud1111	sukhwinder singh		#ShahScared #NrcProtest   मुस्लिम नेता के भाषण से डरे अमित शाह/AMIT SHAH...  https://t.co/x2kEPyqs3z via @YouTube	hi	[{'screen_name': 'youtube', 'name': 'youtube', 'id': '10228272'}]	['https://youtu.be/V6eiUuDLs7k']	[]	0	0	0	['shahscared', 'nrcprotest']	[]	https://twitter.com/singhstud1111/status/1396830876214775809	False		0								[]				
1390826291969003524	1390826291969003524	2021-05-08 06:00:02 IST	2021-05-08	06:00:02	+0530	84330425	isrgrajan	Isrg Rajan		10 Facts that why you should support NRC, CAA and NPR  See:  https://t.co/6VwOdUgbLs  #isrgrajan #SaturdayMotivation #CAA #Citizenshipact #Delhi #IndianConstitution #NPR #NRC #NRCProtest #PoliticsinIndia #Protest  https://t.co/Pknscg9usU	en	[]	['https://bit.ly/2UIJQ1C']	['https://pbs.twimg.com/media/E001JGOXoAEm6Kr.jpg']	0	0	0	['isrgrajan', 'saturdaymotivation', 'caa', 'citizenshipact', 'delhi', 'indianconstitution', 'npr', 'nrc', 'nrcprotest', 'politicsinindia', 'protest']	[]	https://twitter.com/isrgrajan/status/1390826291969003524	False		1	https://pbs.twimg.com/media/E001JGOXoAEm6Kr.jpg							[]				
1383842776731684870	1383842776731684870	2021-04-18 23:30:03 IST	2021-04-18	23:30:03	+0530	84330425	isrgrajan	Isrg Rajan		10 Facts that why you should support NRC, CAA and NPR  See:  https://t.co/QJVj9GhgRG  #isrgrajan #SundayMotivation #CAA #Citizenshipact #Delhi #IndianConstitution #NPR #NRC #NRCProtest #PoliticsinIndia #Protest  https://t.co/IWFOVrV9cw	en	[]	['https://www.isrgrajan.com/?p=21831']	['https://pbs.twimg.com/media/EzRlrC_VoAU0wLp.jpg']	0	0	0	['isrgrajan', 'sundaymotivation', 'caa', 'citizenshipact', 'delhi', 'indianconstitution', 'npr', 'nrc', 'nrcprotest', 'politicsinindia', 'protest']	[]	https://twitter.com/isrgrajan/status/1383842776731684870	False		1	https://pbs.twimg.com/media/EzRlrC_VoAU0wLp.jpg							[]				
1381064466822017027	1381064466822017027	2021-04-11 07:30:02 IST	2021-04-11	07:30:02	+0530	84330425	isrgrajan	Isrg Rajan		Student Protests: Not just a hype but a cry against failed order  See:  https://t.co/t6xKddSamH  #isrgrajan #SundayMotivation #CAA #IndianPoliticians #NastyIndianPolitics #NRCProtest #Politics #Protest  https://t.co/gBX0Q4e84z	en	[]	['https://www.isrgrajan.com/?p=20445']	['https://pbs.twimg.com/media/EyqG0IiWEAAEXXc.jpg']	0	0	0	['isrgrajan', 'sundaymotivation', 'caa', 'indianpoliticians', 'nastyindianpolitics', 'nrcprotest', 'politics', 'protest']	[]	https://twitter.com/isrgrajan/status/1381064466822017027	False		1	https://pbs.twimg.com/media/EyqG0IiWEAAEXXc.jpg							[]				
1377093299350220802	1377093299350220802	2021-03-31 08:30:02 IST	2021-03-31	08:30:02	+0530	84330425	isrgrajan	Isrg Rajan		10 Facts that why you should support NRC, CAA and NPR  See:  https://t.co/QJVj9FZG08  #isrgrajan #WednesdayMotivation #CAA #Citizenshipact #Delhi #IndianConstitution #NPR #NRC #NRCProtest #PoliticsinIndia #Protest  https://t.co/m2oomn0s9Z	en	[]	['https://www.isrgrajan.com/?p=21831']	['https://pbs.twimg.com/media/ExxrDxAWUAMSYoK.jpg']	0	0	0	['isrgrajan', 'wednesdaymotivation', 'caa', 'citizenshipact', 'delhi', 'indianconstitution', 'npr', 'nrc', 'nrcprotest', 'politicsinindia', 'protest']	[]	https://twitter.com/isrgrajan/status/1377093299350220802	False		1	https://pbs.twimg.com/media/ExxrDxAWUAMSYoK.jpg							[]				
1374035654405984262	1374035654405984262	2021-03-22 22:00:03 IST	2021-03-22	22:00:03	+0530	84330425	isrgrajan	Isrg Rajan		Student Protests: Not just a hype but a cry against failed order  See:  https://t.co/t6xKddSamH  #isrgrajan #MondayMotivation #CAA #IndianPoliticians #NastyIndianPolitics #NRCProtest #Politics #Protest  https://t.co/v9A0FlCmeC	en	[]	['https://www.isrgrajan.com/?p=20445']	['https://pbs.twimg.com/media/ExGOJX7WQAQTrh5.jpg']	0	0	0	['isrgrajan', 'mondaymotivation', 'caa', 'indianpoliticians', 'nastyindianpolitics', 'nrcprotest', 'politics', 'protest']	[]	https://twitter.com/isrgrajan/status/1374035654405984262	False		1	https://pbs.twimg.com/media/ExGOJX7WQAQTrh5.jpg							[]				
1372797496309673984	1372797496309673984	2021-03-19 12:00:03 IST	2021-03-19	12:00:03	+0530	84330425	isrgrajan	Isrg Rajan		Student Protests: Not just a hype but a cry against failed order  See:  https://t.co/t6xKddAyY7  #isrgrajan #FridayMotivation #CAA #IndianPoliticians #NastyIndianPolitics #NRCProtest #Politics #Protest  https://t.co/Wu1Ied7yI4	en	[]	['https://www.isrgrajan.com/?p=20445']	['https://pbs.twimg.com/media/Ew0oDHDVkAMiQZS.jpg']	0	0	0	['isrgrajan', 'fridaymotivation', 'caa', 'indianpoliticians', 'nastyindianpolitics', 'nrcprotest', 'politics', 'protest']	[]	https://twitter.com/isrgrajan/status/1372797496309673984	False		1	https://pbs.twimg.com/media/Ew0oDHDVkAMiQZS.jpg							[]				
