id	conversation_id	created_at	date	time	timezone	user_id	username	name	place	tweet	language	mentions	urls	photos	replies_count	retweets_count	likes_count	hashtags	cashtags	link	retweet	quote_url	video	thumbnail	near	geo	source	user_rt_id	user_rt	retweet_id	reply_to	retweet_date	translate	trans_src	trans_dest
1424050049202282502	1424050049202282502	2021-08-07 22:19:23 IST	2021-08-07	22:19:23	+0530	1262039214293766145	headline8assam	Headline 8		উপনিৰ্বাচনৰ প্ৰাক-মুহুৰ্ত্তত মৰিয়নীৰ ‘ৰাজা হৰিশ্চন্দ্ৰ’ অলক কুমাৰ ঘোষৰ মৃত্যু   #AssamElection2021 #Mariani #Headline8  https://t.co/plOeLJAJlb	bn	[]	[]	['https://pbs.twimg.com/media/E8M99wmVcAAVer4.jpg']	0	0	0	['assamelection2021', 'mariani', 'headline8']	[]	https://twitter.com/headline8assam/status/1424050049202282502	False		1	https://pbs.twimg.com/media/E8M99wmVcAAVer4.jpg							[]				
1405587116306821134	1405587116306821134	2021-06-17 23:34:17 IST	2021-06-17	23:34:17	+0530	766019926259793920	denis_adesara	Denis Adesara 🇮🇳		With Assam State Secretary Shri Diplu Sharma ji, Pradesh Upadhyaksh Shri Bimal Oswal ji, Head Office Executive Sushanta Biswas ji. #Assam #AssamElection2021 #BJP #IIDL #RMP @narendramodi @AmitShah @v_shrivsatish @byadavbjp @tarunchughbjp @vijayrupanibjp @CRPaatil @mansukhmandviya  https://t.co/xK4b9aG9ie	in	[{'screen_name': 'narendramodi', 'name': 'narendra modi', 'id': '18839785'}, {'screen_name': 'amitshah', 'name': 'amit shah', 'id': '1447949844'}, {'screen_name': 'v_shrivsatish', 'name': 'v satish', 'id': '901132112'}, {'screen_name': 'byadavbjp', 'name': 'bhupender yadav', 'id': '391901721'}, {'screen_name': 'tarunchughbjp', 'name': 'tarun chugh', 'id': '721990123'}, {'screen_name': 'vijayrupanibjp', 'name': 'vijay rupani', 'id': '627355202'}, {'screen_name': 'crpaatil', 'name': 'c r paatil', 'id': '305603067'}, {'screen_name': 'mansukhmandviya', 'name': 'mansukh mandaviya', 'id': '432697203'}]	[]	['https://pbs.twimg.com/media/E4Gl_NzVgAM0LN_.jpg', 'https://pbs.twimg.com/media/E4GmAImVoAEXzK5.jpg', 'https://pbs.twimg.com/media/E4GmB-eUYAIvBix.jpg']	0	0	1	['assam', 'assamelection2021', 'bjp', 'iidl', 'rmp']	[]	https://twitter.com/Denis_Adesara/status/1405587116306821134	False		1	https://pbs.twimg.com/media/E4Gl_NzVgAM0LN_.jpg							[]				
1405576334164697093	1405576334164697093	2021-06-17 22:51:27 IST	2021-06-17	22:51:27	+0530	766019926259793920	denis_adesara	Denis Adesara 🇮🇳		Assam Election - 2021 Memorable Moments.  #Assam #AssamElection2021 #BJP #IIDL #RMP  https://t.co/fyKl0u2KZw	en	[]	[]	['https://pbs.twimg.com/media/E4GcMbHVoAQanfH.jpg', 'https://pbs.twimg.com/media/E4GcNIWVIAI_Zh9.jpg', 'https://pbs.twimg.com/media/E4GcNzeUcAYIUfO.jpg', 'https://pbs.twimg.com/media/E4GcOeXVIAQ1N9Y.jpg']	0	0	2	['assam', 'assamelection2021', 'bjp', 'iidl', 'rmp']	[]	https://twitter.com/Denis_Adesara/status/1405576334164697093	False		1	https://pbs.twimg.com/media/E4GcMbHVoAQanfH.jpg							[]				
1402148788932792322	1402148788932792322	2021-06-08 11:51:36 IST	2021-06-08	11:51:36	+0530	805112656122232832	insidene	INSIDENE		#Perspective | Visible infrastructure development could be considered a key factor behind BJP's victory in Assam  #BJP #AssamElection2021 @BJP4Assam @himantabiswa @RanjeetkrDass @sarbanandsonwal    https://t.co/TV1Jyc65Pi	en	[{'screen_name': 'bjp4assam', 'name': 'bjp assam pradesh', 'id': '1858339356'}, {'screen_name': 'himantabiswa', 'name': 'himanta biswa sarma', 'id': '131188226'}, {'screen_name': 'ranjeetkrdass', 'name': 'ranjeet kumar dass', 'id': '861478871073382400'}, {'screen_name': 'sarbanandsonwal', 'name': 'sarbananda sonowal', 'id': '2570829264'}]	['https://www.insidene.com/infrastructure-development-bjps-victory-in-assam/']	[]	0	0	0	['perspective', 'bjp', 'assamelection2021']	[]	https://twitter.com/insidene/status/1402148788932792322	False		0								[]				
1392366177314250752	1392366177314250752	2021-05-12 11:59:00 IST	2021-05-12	11:59:00	+0530	1257785277403115520	briflynews	BriflyNews		In its newly-constituted Cabinet, Assam got its first female Finance Minister in Ajanta Neog.   #Assam #Woman #Minister #AssamGovernment #AssamNews #AssamElection2021 #WomanMinster  https://t.co/CAObhmHjvy	en	[]	[]	['https://pbs.twimg.com/media/E1KbjEsVcAAY3Sl.jpg']	0	0	0	['assam', 'woman', 'minister', 'assamgovernment', 'assamnews', 'assamelection2021', 'womanminster']	[]	https://twitter.com/briflynews/status/1392366177314250752	False		1	https://pbs.twimg.com/media/E1KbjEsVcAAY3Sl.jpg							[]				
1392150570996101122	1392147143096291328	2021-05-11 21:42:15 IST	2021-05-11	21:42:15	+0530	1369295076300648451	deviprasadrao8	Devi Prasad Rao 🇮🇳		"4 Spearhead the movement to reclaim Hindu temples. An awakened &amp; empowered Hindu Samaj will be unstoppable. Appeasement is not respected, and yields zero results. The results in #AssamElection2021 are a clear example Question is ""Will we ever learn THIS lesson?""  #TNWithBJP 9/"	en	[]	[]	[]	1	1	12	['assamelection2021', 'tnwithbjp']	[]	https://twitter.com/DeviPrasadRao8/status/1392150570996101122	False		0								[]				
1391974405182431233	1391974405182431233	2021-05-11 10:02:14 IST	2021-05-11	10:02:14	+0530	1284333859874631681	hinkhoj_dictnry	Hinkhoj Dictionary		Hinkhoj Dictionary Word of the Day  Predecessor (noun) पूर्ववर्ती Watch full video (pronunciation) -  https://t.co/5UYKmLTe8e #AssamElection2021 #HimantaBiswaSarma  https://t.co/6gV2NxCesC	und	[]	['https://bit.ly/3bhANN2']	['https://pbs.twimg.com/media/E1FJViEVkAE5ptc.jpg']	0	0	3	['assamelection2021', 'himantabiswasarma']	[]	https://twitter.com/Hinkhoj_Dictnry/status/1391974405182431233	False		1	https://pbs.twimg.com/media/E1FJViEVkAE5ptc.jpg							[]				
1391657530112184321	1391657530112184321	2021-05-10 13:03:05 IST	2021-05-10	13:03:05	+0530	1373598919561646086	greatbharat6	Great Bharat		#greatbharat #hemantabiswasarma #CMofAssam #AssamElection2021  https://t.co/ukWjSFMtNt	und	[]	[]	['https://pbs.twimg.com/media/E1ApJV-VgAAP8fq.jpg']	0	0	1	['greatbharat', 'hemantabiswasarma', 'cmofassam', 'assamelection2021']	[]	https://twitter.com/GreatBharat6/status/1391657530112184321	False		1	https://pbs.twimg.com/media/E1ApJV-VgAAP8fq.jpg							[]				
1391653618831433729	1391653618831433729	2021-05-10 12:47:33 IST	2021-05-10	12:47:33	+0530	27839234	shaktishekhar	Kumar Shakti Shekhar		MY PIECE  How #Assam chief minister #HimantaBiswaSarma stands out as a BJP leader  #AssamElection2021 #AssamCM   #ShaktiWrites    https://t.co/QHha4GTNtE	en	[]	['https://timesofindia.indiatimes.com/india/how-assam-chief-minister-himanta-biswa-sarma-stands-out-as-a-bjp-leader/articleshow/82516610.cms']	[]	0	1	1	['assam', 'himantabiswasarma', 'assamelection2021', 'assamcm', 'shaktiwrites']	[]	https://twitter.com/ShaktiShekhar/status/1391653618831433729	False		0								[]				
1391650919909969921	1391650919909969921	2021-05-10 12:36:49 IST	2021-05-10	12:36:49	+0530	1188827412340981762	sochkeapp	Sochke App		 https://t.co/a7rbMPdBfT  #assam #AssamElection2021 #HimantaBiswaSarma #BJPAssamPradesh #Election2021   https://t.co/a7rbMPdBfT  https://t.co/v2jEGfZmE2	und	[]	['https://www.sochke.com/story/himanta-biswa-sarma-takes-oath-as-chief-minister-of-assam', 'https://www.sochke.com/story/himanta-biswa-sarma-takes-oath-as-chief-minister-of-assam']	['https://pbs.twimg.com/media/E1AjHdtVEAA3MBQ.jpg']	0	0	0	['assam', 'assamelection2021', 'himantabiswasarma', 'bjpassampradesh', 'election2021']	[]	https://twitter.com/sochkeApp/status/1391650919909969921	False		1	https://pbs.twimg.com/media/E1AjHdtVEAA3MBQ.jpg							[]				
